podcast_id,category,category_id
eaf0048c493d201c40cc1850d78196e8,society-culture,49
eaf0048c493d201c40cc1850d78196e8,society-culture-philosophy,52
f529487b091b7659049b17420ae20267,health-fitness,21
f529487b091b7659049b17420ae20267,health-fitness-mental-health,25
f529487b091b7659049b17420ae20267,religion-spirituality,45
f529487b091b7659049b17420ae20267,spirituality,55
f034c2c035198bcfd781907627876430,christianity,10
f034c2c035198bcfd781907627876430,religion-spirituality,45
bb9ba896707ab780a0a0956b7b2ded09,religion-spirituality,45
bb9ba896707ab780a0a0956b7b2ded09,spirituality,55
dbff7172efd9adb50e02f573f43f983f,christianity,10
dbff7172efd9adb50e02f573f43f983f,education,15
dbff7172efd9adb50e02f573f43f983f,religion-spirituality,45
c787f026dea80607a984c6693bb07e1c,comedy,11
c787f026dea80607a984c6693bb07e1c,religion-spirituality,45
c787f026dea80607a984c6693bb07e1c,spirituality,55
a5416c179e94a74e61827c88e405b083,science,46
a5416c179e94a74e61827c88e405b083,science-social-sciences,48
a5416c179e94a74e61827c88e405b083,society-culture,49
a5416c179e94a74e61827c88e405b083,society-culture-personal-journals,51
c6e025d501ac8cc015870e2ddefd59f5,education,15
c6e025d501ac8cc015870e2ddefd59f5,science,46
e6dc31392a05c976072c9aa83b27f567,comedy,11
e6dc31392a05c976072c9aa83b27f567,science,46
bbf50575e6a544664646272db105d636,society-culture,49
bbf50575e6a544664646272db105d636,society-culture-documentary,50
ea4b525704af18de84441d0f37244cff,history,28
ea4b525704af18de84441d0f37244cff,science,46
ea4b525704af18de84441d0f37244cff,science-natural-sciences,47
ea4b525704af18de84441d0f37244cff,society-culture,49
b61de95fa84608350836ed76b0243eef,health-fitness,21
b61de95fa84608350836ed76b0243eef,health-fitness-medicine,24
c648bb3380b09f9f08938c3b83d800a3,science,46
c648bb3380b09f9f08938c3b83d800a3,science-natural-sciences,47
cfa58135b0f8efbae7db5a9004c7b24b,science,46
cfa58135b0f8efbae7db5a9004c7b24b,society-culture,49
cfa58135b0f8efbae7db5a9004c7b24b,true-crime,66
e8f17d52aaf96dcf78ce08ee27ac2107,science,46
e8f17d52aaf96dcf78ce08ee27ac2107,society-culture,49
e6d40540af8578cbb9c5745cbc768710,society-culture,49
e6d40540af8578cbb9c5745cbc768710,true-crime,66
e77cb06ed893c31e52b60f1ef18be84f,society-culture,49
cadc6a8ec87e011663a28ccf29035a7d,history,28
cadc6a8ec87e011663a28ccf29035a7d,society-culture,49
cadc6a8ec87e011663a28ccf29035a7d,true-crime,66
bf5bf76d5b6ffbf9a31bba4480383b7f,true-crime,66
d948cec3d3f42326ae9107df0d83ab15,true-crime,66
dfef0bcb6a279cc96d0cc2f8372b4d38,society-culture,49
dfef0bcb6a279cc96d0cc2f8372b4d38,society-culture-documentary,50
c692ee52722021bbda6c0628845be84b,education,15
c692ee52722021bbda6c0628845be84b,education-self-improvement,18
c692ee52722021bbda6c0628845be84b,science,46
c692ee52722021bbda6c0628845be84b,science-social-sciences,48
c692ee52722021bbda6c0628845be84b,society-culture,49
a95d5f7be056d9ca6fe6dacc34391565,society-culture,49
cf6b01b278eaa01a3e7bdb607ebc3d66,society-culture,49
cf6b01b278eaa01a3e7bdb607ebc3d66,true-crime,66
c4f6ee92e48accf5e33c2c8fb8857830,history,28
c4f6ee92e48accf5e33c2c8fb8857830,music,36
c4f6ee92e48accf5e33c2c8fb8857830,society-culture,49
c4f6ee92e48accf5e33c2c8fb8857830,society-culture-documentary,50
d5837cf33ec7ae32ab01c44428671dd7,society-culture,49
d5837cf33ec7ae32ab01c44428671dd7,society-culture-documentary,50
deb18c273e2ee210c39998f8575af7ae,education,15
deb18c273e2ee210c39998f8575af7ae,society-culture,49
deb18c273e2ee210c39998f8575af7ae,society-culture-philosophy,52
e38650ad20c8e9d1d54807d6793072f1,society-culture,49
e38650ad20c8e9d1d54807d6793072f1,society-culture-personal-journals,51
e38650ad20c8e9d1d54807d6793072f1,society-culture-relationships,54
e2051a64c5ddd3d3e6530369453b7bcc,education,15
e2051a64c5ddd3d3e6530369453b7bcc,history,28
eff99a5849e0b2ad6a888fa21ee35d25,society-culture,49
eff99a5849e0b2ad6a888fa21ee35d25,society-culture-documentary,50
eff99a5849e0b2ad6a888fa21ee35d25,true-crime,66
d14cb939de84e57629142336a9512cab,news,39
d14cb939de84e57629142336a9512cab,news-news-commentary,42
d14cb939de84e57629142336a9512cab,society-culture,49
a4ff210666f7ade34e3b86f9080673c9,society-culture,49
a4ff210666f7ade34e3b86f9080673c9,society-culture-personal-journals,51
b3b1a59b522ca02c901d84a400f9a4ed,society-culture,49
b3b1a59b522ca02c901d84a400f9a4ed,society-culture-personal-journals,51
eff0d55df3b0d1ec61b6fb87faac2398,history,28
eff0d55df3b0d1ec61b6fb87faac2398,society-culture,49
eff0d55df3b0d1ec61b6fb87faac2398,society-culture-documentary,50
b7b4bdc0af05e557dc772b52be8cd986,society-culture,49
b7b4bdc0af05e557dc772b52be8cd986,tv-film,67
ccf96e432a67f3870db1fb25fe509046,society-culture,49
cc91ae5da9e4702a8596c42d3347a8e3,arts,0
cc91ae5da9e4702a8596c42d3347a8e3,comedy,11
bb1ee4da8321bbb9d384ceaf4890b57f,history,28
bb1ee4da8321bbb9d384ceaf4890b57f,society-culture,49
d49b8685539da1b53306eaa5ef3a4256,history,28
d49b8685539da1b53306eaa5ef3a4256,society-culture,49
a69cb44bdb12676db5e07eeb8ed8a0fd,history,28
e6edbb3b09ab608dd57d787d28980e96,society-culture,49
e6edbb3b09ab608dd57d787d28980e96,society-culture-personal-journals,51
a147b923b7a498b2db5a4af034c5d3e7,society-culture,49
a147b923b7a498b2db5a4af034c5d3e7,society-culture-personal-journals,51
a147b923b7a498b2db5a4af034c5d3e7,true-crime,66
d9f6fedc7a32407f3365af653d81cc13,society-culture,49
d9f6fedc7a32407f3365af653d81cc13,society-culture-places-travel,53
cd2e146063073383e106c2ec8a84a554,society-culture,49
fb269bcae900fdf2b2c20c9616085c5a,society-culture,49
fb269bcae900fdf2b2c20c9616085c5a,true-crime,66
dabbaae13b4355deaee27bd617089d1b,society-culture,49
f7a6b758379999bed1b76116ad531787,business,4
f7a6b758379999bed1b76116ad531787,business-careers,5
f7a6b758379999bed1b76116ad531787,business-investing,7
f7a6b758379999bed1b76116ad531787,comedy,11
f7a6b758379999bed1b76116ad531787,society-culture,49
f7a6b758379999bed1b76116ad531787,society-culture-personal-journals,51
f24404be368342c830425a87dba22252,society-culture,49
f24404be368342c830425a87dba22252,society-culture-personal-journals,51
db832446b9912433df73c187be652d4d,true-crime,66
d71141b7843dd0057d0fdc95e6b22eb3,comedy,11
d71141b7843dd0057d0fdc95e6b22eb3,comedy-improv,13
d71141b7843dd0057d0fdc95e6b22eb3,society-culture,49
d71141b7843dd0057d0fdc95e6b22eb3,society-culture-philosophy,52
a79cb5d0a000af8fce05e2958100e5b0,history,28
a79cb5d0a000af8fce05e2958100e5b0,society-culture,49
a79cb5d0a000af8fce05e2958100e5b0,society-culture-documentary,50
fed82d48037cbfb5d5a65a69497220cc,history,28
a23e18c73fd942fab41bcf6b6a1571da,society-culture,49
a23e18c73fd942fab41bcf6b6a1571da,society-culture-philosophy,52
a23e18c73fd942fab41bcf6b6a1571da,true-crime,66
eac806011f214e0874a7578a2dae319e,society-culture,49
eac806011f214e0874a7578a2dae319e,society-culture-relationships,54
f1225e5885260bbd85866dd654550ae1,history,28
f1225e5885260bbd85866dd654550ae1,music,36
be3ef6444047190e8af5541d75d78a24,technology,65
be3ef6444047190e8af5541d75d78a24,true-crime,66
b206c861cc9f3612a6986b7ea658dfa7,education,15
b206c861cc9f3612a6986b7ea658dfa7,education-self-improvement,18
b206c861cc9f3612a6986b7ea658dfa7,society-culture,49
e3b005fbf7cbe25884d964bf96c9dd8f,comedy,11
e3b005fbf7cbe25884d964bf96c9dd8f,education,15
e3b005fbf7cbe25884d964bf96c9dd8f,education-self-improvement,18
e3b005fbf7cbe25884d964bf96c9dd8f,society-culture,49
e3b005fbf7cbe25884d964bf96c9dd8f,society-culture-personal-journals,51
ae44a724e94dcec1616d6e695e6198ba,society-culture,49
ae44a724e94dcec1616d6e695e6198ba,true-crime,66
aced38629d9ea9a6c6a7dfc935899ef3,society-culture,49
aced38629d9ea9a6c6a7dfc935899ef3,society-culture-places-travel,53
db7afeb73b44d1029f7e88f2db631bd8,sports,56
c4cc8397589a079425c03a04eafab41a,sports,56
c4cc8397589a079425c03a04eafab41a,sports-fantasy-sports,59
ce8f9cd50a43a3d46302f8fcebf40a3e,sports,56
a35f48db2e7a225eb05c77e5bb7b984d,sports,56
e7f28aa139959edd1540dc53448746fe,sports,56
e7f28aa139959edd1540dc53448746fe,sports-wrestling,64
b194e46279d6db1e61616039783f1b26,news,39
b194e46279d6db1e61616039783f1b26,news-sports-news,44
b194e46279d6db1e61616039783f1b26,sports,56
f5393b43ce6c3042992ec1d481ef5bfd,sports,56
f5393b43ce6c3042992ec1d481ef5bfd,sports-wilderness,63
bac9d23d77240977e7bf678852824d63,comedy,11
bac9d23d77240977e7bf678852824d63,sports,56
bac9d23d77240977e7bf678852824d63,sports-basketball,58
a9ec350d48022068f1c5031d04cdf51d,sports,56
a9ec350d48022068f1c5031d04cdf51d,sports-fantasy-sports,59
d8e02c879218bf60e9966757d5747456,news,39
d8e02c879218bf60e9966757d5747456,news-sports-news,44
d8e02c879218bf60e9966757d5747456,sports,56
d8e02c879218bf60e9966757d5747456,sports-football,60
ce01126b8502ccb7a8075310ff9be831,news,39
ce01126b8502ccb7a8075310ff9be831,news-sports-news,44
ce01126b8502ccb7a8075310ff9be831,sports,56
ce01126b8502ccb7a8075310ff9be831,sports-basketball,58
b99f93a4924eb3a960d70ae263cd18a1,sports-football,60
ab8d7b2cf42ff4d6e565857337694265,sports,56
ab8d7b2cf42ff4d6e565857337694265,sports-football,60
a0dcc13fd50bb25c866a8b9a2eca0f50,sports,56
a0dcc13fd50bb25c866a8b9a2eca0f50,sports-fantasy-sports,59
a0dcc13fd50bb25c866a8b9a2eca0f50,sports-golf,61
f327bca8ec79cb02988d24120c67f5c3,sports,56
f327bca8ec79cb02988d24120c67f5c3,sports-football,60
ef6a9aca8968068f55a4bff21f23c1b0,sports-wilderness,63
dd506eb4fe978de9a045bae9330ad109,sports,56
dd506eb4fe978de9a045bae9330ad109,sports-wilderness,63
a044f5e6a4b0893472341faf786be1fe,sports,56
a044f5e6a4b0893472341faf786be1fe,sports-football,60
d18048f07e38e2a022c07b4638439321,sports,56
d18048f07e38e2a022c07b4638439321,sports-basketball,58
a1bd4fde925cc1985d13f270d37bc5e8,sports,56
cbf3e9bd047594488ffb3081ce239d6e,comedy,11
cbf3e9bd047594488ffb3081ce239d6e,sports,56
cbf3e9bd047594488ffb3081ce239d6e,sports-baseball,57
fc6a4dc50758b7a39c5aac4982862767,tv-film,67
ce295a06b5c7d06a1d123cdc66fb70c7,tv-film,67
a724b8df7b140bf29d647f7dda251456,tv-film,67
bd6efdaac64b9da221f25efd4b285352,society-culture,49
bd6efdaac64b9da221f25efd4b285352,society-culture-relationships,54
bd6efdaac64b9da221f25efd4b285352,tv-film,67
e60583b361eedd2da09618cf854b38ea,tv-film,67
e60583b361eedd2da09618cf854b38ea,tv-film-film-history,69
a24cd441f81e10932fed544b84e98133,news,39
a24cd441f81e10932fed544b84e98133,news-entertainment-news,41
a24cd441f81e10932fed544b84e98133,tv-film,67
a24cd441f81e10932fed544b84e98133,tv-film-tv-reviews,71
f1532be08580cab6125c489e2376a7cd,tv-film,67
f1532be08580cab6125c489e2376a7cd,tv-film-after-shows,68
a4459f8e5d22b74f24825bc2191749ba,true-crime,66
d55e7cf6f53368e69bb466d2e7e73faf,tv-film,67
d55e7cf6f53368e69bb466d2e7e73faf,tv-film-film-reviews,70
bda31244e9514743575bfd63b1c2aa6e,science,46
bda31244e9514743575bfd63b1c2aa6e,science-social-sciences,48
bda31244e9514743575bfd63b1c2aa6e,society-culture,49
bda31244e9514743575bfd63b1c2aa6e,technology,65
b36bc2d74d2223534570d3fbfa714466,society-culture,49
b36bc2d74d2223534570d3fbfa714466,society-culture-documentary,50
b36bc2d74d2223534570d3fbfa714466,technology,65
ed521a8b079260792b32277c2f8ecb36,technology,65
d18c9227a50c9eb96eb8ca25079630e7,technology,65
ca3622c926e0b4bf88750b796e19f0ad,tv-film,67
ca3622c926e0b4bf88750b796e19f0ad,tv-film-film-history,69
ca3622c926e0b4bf88750b796e19f0ad,tv-film-film-reviews,70
c2eef89dd005fd97c88ae6a4191d3d78,christianity,10
c2eef89dd005fd97c88ae6a4191d3d78,health-fitness,21
c2eef89dd005fd97c88ae6a4191d3d78,religion-spirituality,45
a145b05c1f310d835b6086fdb03493a9,health-fitness,21
c2d08b2c67ea29272702bcc7fc9798ee,comedy,11
c2d08b2c67ea29272702bcc7fc9798ee,tv-film,67
c2d08b2c67ea29272702bcc7fc9798ee,tv-film-tv-reviews,71
a8415f138c3cc67fe6e6cfcf4eb63c59,comedy,11
a8415f138c3cc67fe6e6cfcf4eb63c59,society-culture,49
e8924ba8caf832f7b1f9741f60c6f756,comedy,11
ea0f9fd204175e5a668a1c4b8084d442,arts,0
ea0f9fd204175e5a668a1c4b8084d442,arts-books,1
ea0f9fd204175e5a668a1c4b8084d442,comedy,11
a096fd53357d8ebd436f8e270cdb8947,comedy,11
a25e950f1530a111b4d83b4d27b4f351,religion-spirituality,45
a25e950f1530a111b4d83b4d27b4f351,society-culture,49
a25e950f1530a111b4d83b4d27b4f351,society-culture-places-travel,53
a2068649ab1efcd5415164c36eedf4bf,comedy,11
a2068649ab1efcd5415164c36eedf4bf,society-culture,49
a31d39335052a75d0df014c3e8aa6757,business,4
a31d39335052a75d0df014c3e8aa6757,business-investing,7
a31d39335052a75d0df014c3e8aa6757,technology,65
a35d7506da847dc663abc777686a1831,comedy,11
a35d7506da847dc663abc777686a1831,tv-film,67
a35d7506da847dc663abc777686a1831,tv-film-after-shows,68
a4203a8f44a37a25a57a632603edd5d7,christianity,10
a4203a8f44a37a25a57a632603edd5d7,religion-spirituality,45
b1ec4a3ba5ae6b8af1472e8de4e0c3a3,comedy,11
b2801babf6c776ececa5d2960dd04257,comedy,11
b2801babf6c776ececa5d2960dd04257,news,39
b2801babf6c776ececa5d2960dd04257,news-daily-news,40
b2157b8ece4524d1ad18414c9dfbc77f,comedy,11
b2157b8ece4524d1ad18414c9dfbc77f,society-culture,49
b3357f42118f68bab994ae672fcdd4ed,christianity,10
b3357f42118f68bab994ae672fcdd4ed,religion-spirituality,45
b3357f42118f68bab994ae672fcdd4ed,society-culture,49
b3357f42118f68bab994ae672fcdd4ed,society-culture-personal-journals,51
b45c27151d9deaee73dd03675795cec5,society-culture,49
b45c27151d9deaee73dd03675795cec5,true-crime,66
b410d2cf2b6941b4a9673eb318f58012,business,4
b410d2cf2b6941b4a9673eb318f58012,business-entrepreneurship,6
b410d2cf2b6941b4a9673eb318f58012,society-culture,49
b5066b4354c538aed182699a2231103b,comedy,11
b5066b4354c538aed182699a2231103b,society-culture,49
b5066b4354c538aed182699a2231103b,true-crime,66
b713aa6dfcf68215a763166ee74f1c43,society-culture,49
b757e3a00e3d47dbff22d6f056f07a4c,comedy,11
b757e3a00e3d47dbff22d6f056f07a4c,tv-film,67
b913c95d304bac8b6cddf9034294eab7,arts,0
b913c95d304bac8b6cddf9034294eab7,arts-books,1
b913c95d304bac8b6cddf9034294eab7,tv-film,67
b913c95d304bac8b6cddf9034294eab7,tv-film-film-reviews,70
b9a8d90ae43232769ecc68d7defb0c38,fiction,19
b9a8d90ae43232769ecc68d7defb0c38,society-culture,49
b9d6a89be00dcbf097a5852ba7a36475,comedy,11
b9d6a89be00dcbf097a5852ba7a36475,society-culture,49
be3dc11b97b963b74b0b791788292aeb,comedy,11
be3dc11b97b963b74b0b791788292aeb,comedy-improv,13
c3851c1173eb8e11edea1933c56d2bb0,business,4
c3851c1173eb8e11edea1933c56d2bb0,business-careers,5
c36290e5638a635c7a7e68025217679e,comedy,11
c36290e5638a635c7a7e68025217679e,education,15
c83c07e4db79816495c8692470220eb8,arts,0
c83c07e4db79816495c8692470220eb8,arts-books,1
c9969860076cc3478751601d8f325256,news,39
c9969860076cc3478751601d8f325256,news-entertainment-news,41
c9969860076cc3478751601d8f325256,society-culture,49
ca20a6789af556894759056506a58896,comedy,11
ca20a6789af556894759056506a58896,news,39
ca20a6789af556894759056506a58896,news-entertainment-news,41
ca20a6789af556894759056506a58896,society-culture,49
cc5dee5e2fcfd4cd7e51b82788e1607a,comedy,11
cc5dee5e2fcfd4cd7e51b82788e1607a,news,39
cc5dee5e2fcfd4cd7e51b82788e1607a,news-politics,43
cda16e524f531510a27c8b43d2f4c3f4,comedy,11
ce541149cdb26ddd6b7e7a9ef825853a,comedy,11
ce541149cdb26ddd6b7e7a9ef825853a,comedy-comedy-interviews,12
d3aaa06464f56a17cbdc8bb6487b99bc,society-culture,49
d3aaa06464f56a17cbdc8bb6487b99bc,true-crime,66
d925f1c45ee0a2e3b17e8ef961099a38,technology,65
dda9b7add80d65687357f8bcca67b6f1,education,15
dda9b7add80d65687357f8bcca67b6f1,society-culture,49
dd597792a74acca30a727a57dafaa5e4,society-culture,49
dd597792a74acca30a727a57dafaa5e4,society-culture-relationships,54
dea99f4995b2c251cba0527e46642970,comedy,11
dea99f4995b2c251cba0527e46642970,comedy-comedy-interviews,12
dea99f4995b2c251cba0527e46642970,tv-film,67
df3e4d5d6ca5392713688d8bd3e4a8aa,comedy,11
dfa087abaf0dd92207c499a9ed5e4451,comedy,11
dfa087abaf0dd92207c499a9ed5e4451,comedy-comedy-interviews,12
dfa087abaf0dd92207c499a9ed5e4451,news,39
dfa087abaf0dd92207c499a9ed5e4451,news-entertainment-news,41
e0e252c7d16499f9d745fe70b005341f,tv-film,67
e0e252c7d16499f9d745fe70b005341f,tv-film-after-shows,68
e6568415fd1b0c32cbefbb4cb6dc78d2,education,15
e6568415fd1b0c32cbefbb4cb6dc78d2,education-self-improvement,18
e6568415fd1b0c32cbefbb4cb6dc78d2,religion-spirituality,45
e6568415fd1b0c32cbefbb4cb6dc78d2,spirituality,55
e73ec1eeff38975c5d18bde247f832b3,comedy,11
e73ec1eeff38975c5d18bde247f832b3,tv-film,67
e73ec1eeff38975c5d18bde247f832b3,tv-film-tv-reviews,71
e7d6c4bdffba98ea2267f91a9a9a2763,christianity,10
e7d6c4bdffba98ea2267f91a9a9a2763,health-fitness,21
e7d6c4bdffba98ea2267f91a9a9a2763,health-fitness-fitness,23
e7d6c4bdffba98ea2267f91a9a9a2763,religion-spirituality,45
e87cebeb33762a0fd09345bf468f6494,comedy,11
ef47233dcfdc0bf67681db6322b57f58,society-culture,49
ef47233dcfdc0bf67681db6322b57f58,society-culture-relationships,54
ef47233dcfdc0bf67681db6322b57f58,tv-film,67
efb0dc7d3e8589b7b451c0efa3a85b3a,comedy,11
f06ca1ff8ba0af020cbadac6f5cff43e,business,4
f5f405721f37e3311a58f07da974c756,comedy,11
f5f405721f37e3311a58f07da974c756,tv-film,67
f5f405721f37e3311a58f07da974c756,tv-film-tv-reviews,71
f81c8201b9e4f47961987e287ac54cc0,education,15
f81c8201b9e4f47961987e287ac54cc0,education-self-improvement,18
f81c8201b9e4f47961987e287ac54cc0,health-fitness,21
f81c8201b9e4f47961987e287ac54cc0,health-fitness-alternative-health,22
f81c8201b9e4f47961987e287ac54cc0,religion-spirituality,45
f81c8201b9e4f47961987e287ac54cc0,spirituality,55
a9bdaba5449189a4587793e36ce4f704,society-culture,49
a9bdaba5449189a4587793e36ce4f704,true-crime,66
c7f9080a38ec42689e444c53d81967bb,music,36
c7f9080a38ec42689e444c53d81967bb,music-music-interviews,38
c99253c57c787198792c85eb32b53cdb,arts,0
c99253c57c787198792c85eb32b53cdb,arts-performing-arts,3
c99253c57c787198792c85eb32b53cdb,sports,56
c99253c57c787198792c85eb32b53cdb,sports-basketball,58
